bug_id,summary,description,severity_raw,severity,source,created_at,closed_at
synthetic#187,incorrect output produced in edge cases,incorrect output produced in edge cases,normal,Medium,synthetic_severity,2023-09-03T15:03:27.067690,2023-10-15T15:03:27.067690
synthetic#188,unexpected behavior under specific conditions,unexpected behavior under specific conditions,normal,Medium,synthetic_severity,2025-01-02T15:03:27.067700,2025-02-27T15:03:27.067700
synthetic#189,critical security vulnerability allows privilege escalation,critical security vulnerability allows privilege escalation,critical,High,synthetic_severity,2023-04-15T15:03:27.067712,2023-06-29T15:03:27.067712
synthetic#190,performance slowdown noticed,performance slowdown noticed,normal,Medium,synthetic_severity,2023-03-15T15:03:27.067722,2023-04-10T15:03:27.067722
synthetic#191,performance slowdown noticed,performance slowdown noticed,normal,Medium,synthetic_severity,2024-08-20T15:03:27.067732,2024-10-06T15:03:27.067732
synthetic#192,outage impacting multiple users,outage impacting multiple users,blocker,High,synthetic_severity,2025-01-02T15:03:27.067741,2025-03-15T15:03:27.067741
synthetic#193,fails to connect intermittently,fails to connect intermittently,normal,Medium,synthetic_severity,2023-03-01T15:03:27.067752,2023-05-07T15:03:27.067752
synthetic#194,inconsistent results returned from api call,inconsistent results returned from api call,normal,Medium,synthetic_severity,2024-02-24T15:03:27.067761,2024-03-26T15:03:27.067761
synthetic#195,documentation missing examples,documentation missing examples,minor,Low,synthetic_severity,2025-05-29T15:03:27.067771,2025-08-19T15:03:27.067771
synthetic#196,module fails validation test,module fails validation test,normal,Medium,synthetic_severity,2023-08-10T15:03:27.067781,2023-08-14T15:03:27.067781
synthetic#197,warning message displayed incorrectly,warning message displayed incorrectly,normal,Medium,synthetic_severity,2024-09-15T15:03:27.067791,2024-11-27T15:03:27.067791
synthetic#198,cosmetic styling inconsistency,cosmetic styling inconsistency,minor,Low,synthetic_severity,2023-08-26T15:03:27.067801,2023-10-24T15:03:27.067801
synthetic#199,fails to connect intermittently,fails to connect intermittently,normal,Medium,synthetic_severity,2023-04-10T15:03:27.067812,2023-04-26T15:03:27.067812
synthetic#200,minor usability enhancement requested,minor usability enhancement requested,minor,Low,synthetic_severity,2023-07-04T15:03:27.067822,2023-09-13T15:03:27.067822
synthetic#201,incorrect output produced in edge cases,incorrect output produced in edge cases,normal,Medium,synthetic_severity,2023-07-25T15:03:27.067832,2023-08-02T15:03:27.067832
synthetic#202,partial regression observed after update,partial regression observed after update,normal,Medium,synthetic_severity,2023-11-09T15:03:27.067845,2023-11-19T15:03:27.067845
synthetic#203,warning message displayed incorrectly,warning message displayed incorrectly,normal,Medium,synthetic_severity,2022-11-09T15:03:27.067855,2023-02-04T15:03:27.067855
synthetic#204,performance slowdown noticed,performance slowdown noticed,normal,Medium,synthetic_severity,2024-08-06T15:03:27.067866,2024-11-04T15:03:27.067866
synthetic#205,cosmetic styling inconsistency,cosmetic styling inconsistency,trivial,Low,synthetic_severity,2022-10-19T15:03:27.067876,2022-11-02T15:03:27.067876
synthetic#206,system freeze during execution,system freeze during execution,critical,High,synthetic_severity,2024-05-16T15:03:27.067886,2024-06-21T15:03:27.067886
synthetic#207,incorrect output produced in edge cases,incorrect output produced in edge cases,normal,Medium,synthetic_severity,2025-12-26T15:03:27.067896,2026-01-30T15:03:27.067896
synthetic#208,inconsistent results returned from api call,inconsistent results returned from api call,normal,Medium,synthetic_severity,2022-10-23T15:03:27.067908,2022-11-08T15:03:27.067908
synthetic#209,minor layout bug in window rendering,minor layout bug in window rendering,trivial,Low,synthetic_severity,2024-07-06T15:03:27.067918,2024-08-19T15:03:27.067918
synthetic#210,system freeze during execution,system freeze during execution,major,High,synthetic_severity,2024-10-08T15:03:27.067928,2024-10-17T15:03:27.067928
synthetic#211,major performance degradation under high load,major performance degradation under high load,major,High,synthetic_severity,2025-02-08T15:03:27.067938,2025-03-24T15:03:27.067938
synthetic#212,fails to connect intermittently,fails to connect intermittently,normal,Medium,synthetic_severity,2025-11-15T15:03:27.067949,2026-02-04T15:03:27.067949
synthetic#213,partial regression observed after update,partial regression observed after update,normal,Medium,synthetic_severity,2023-06-17T15:03:27.067959,2023-07-27T15:03:27.067959
synthetic#214,partial regression observed after update,partial regression observed after update,normal,Medium,synthetic_severity,2023-05-08T15:03:27.067969,2023-06-16T15:03:27.067969
synthetic#215,minor layout bug in window rendering,minor layout bug in window rendering,minor,Low,synthetic_severity,2024-05-22T15:03:27.067981,2024-07-30T15:03:27.067981
synthetic#216,incorrect output produced in edge cases,incorrect output produced in edge cases,normal,Medium,synthetic_severity,2022-10-25T15:03:27.067993,2022-11-12T15:03:27.067993
synthetic#217,major performance degradation under high load,major performance degradation under high load,blocker,High,synthetic_severity,2023-11-19T15:03:27.068003,2023-12-27T15:03:27.068003
synthetic#218,performance slowdown noticed,performance slowdown noticed,normal,Medium,synthetic_severity,2024-12-26T15:03:27.068013,2025-01-31T15:03:27.068013
synthetic#219,application crashes immediately on launch,application crashes immediately on launch,critical,High,synthetic_severity,2025-03-28T15:03:27.068025,2025-04-24T15:03:27.068025
synthetic#220,warning message displayed incorrectly,warning message displayed incorrectly,normal,Medium,synthetic_severity,2023-09-08T15:03:27.068035,2023-10-04T15:03:27.068035
synthetic#221,inconsistent results returned from api call,inconsistent results returned from api call,normal,Medium,synthetic_severity,2026-01-24T15:03:27.068045,2026-04-15T15:03:27.068045
synthetic#222,warning message displayed incorrectly,warning message displayed incorrectly,normal,Medium,synthetic_severity,2024-08-31T15:03:27.068055,2024-10-15T15:03:27.068055
synthetic#223,major performance degradation under high load,major performance degradation under high load,blocker,High,synthetic_severity,2022-10-17T15:03:27.068064,2022-12-18T15:03:27.068064
synthetic#224,application crashes immediately on launch,application crashes immediately on launch,critical,High,synthetic_severity,2025-10-15T15:03:27.068074,2025-11-04T15:03:27.068074
synthetic#225,unexpected behavior under specific conditions,unexpected behavior under specific conditions,normal,Medium,synthetic_severity,2025-06-19T15:03:27.068084,2025-07-23T15:03:27.068084
synthetic#226,warning message displayed incorrectly,warning message displayed incorrectly,normal,Medium,synthetic_severity,2025-10-29T15:03:27.068095,2026-01-09T15:03:27.068095
synthetic#227,documentation missing examples,documentation missing examples,trivial,Low,synthetic_severity,2023-09-05T15:03:27.068104,2023-09-18T15:03:27.068104
synthetic#228,minor usability enhancement requested,minor usability enhancement requested,minor,Low,synthetic_severity,2024-03-29T15:03:27.068114,2024-06-08T15:03:27.068114
synthetic#229,unexpected behavior under specific conditions,unexpected behavior under specific conditions,normal,Medium,synthetic_severity,2023-02-22T15:03:27.068124,2023-03-01T15:03:27.068124
synthetic#230,major performance degradation under high load,major performance degradation under high load,major,High,synthetic_severity,2023-04-06T15:03:27.068139,2023-04-22T15:03:27.068139
synthetic#231,critical security vulnerability allows privilege escalation,critical security vulnerability allows privilege escalation,major,High,synthetic_severity,2024-05-12T15:03:27.068157,2024-05-15T15:03:27.068157
synthetic#232,critical security vulnerability allows privilege escalation,critical security vulnerability allows privilege escalation,blocker,High,synthetic_severity,2025-08-07T15:03:27.068198,2025-09-14T15:03:27.068198
synthetic#233,warning message displayed incorrectly,warning message displayed incorrectly,normal,Medium,synthetic_severity,2023-11-01T15:03:27.068219,2023-12-24T15:03:27.068219
synthetic#234,unexpected behavior under specific conditions,unexpected behavior under specific conditions,normal,Medium,synthetic_severity,2024-09-11T15:03:27.068241,2024-12-07T15:03:27.068241
synthetic#235,critical security vulnerability allows privilege escalation,critical security vulnerability allows privilege escalation,critical,High,synthetic_severity,2023-04-17T15:03:27.068258,2023-06-15T15:03:27.068258
synthetic#236,outage impacting multiple users,outage impacting multiple users,blocker,High,synthetic_severity,2025-08-14T15:03:27.068276,2025-10-14T15:03:27.068276
synthetic#237,system freeze during execution,system freeze during execution,critical,High,synthetic_severity,2023-12-23T15:03:27.068296,2024-02-14T15:03:27.068296
synthetic#238,network failure causing cluster downtime,network failure causing cluster downtime,critical,High,synthetic_severity,2023-02-11T15:03:27.068321,2023-04-02T15:03:27.068321
synthetic#239,performance slowdown noticed,performance slowdown noticed,normal,Medium,synthetic_severity,2023-09-20T15:03:27.068333,2023-11-14T15:03:27.068333
synthetic#240,outage impacting multiple users,outage impacting multiple users,critical,High,synthetic_severity,2024-04-08T15:03:27.068348,2024-06-19T15:03:27.068348
synthetic#241,fails to connect intermittently,fails to connect intermittently,normal,Medium,synthetic_severity,2024-01-14T15:03:27.068360,2024-04-09T15:03:27.068360
synthetic#242,unexpected behavior under specific conditions,unexpected behavior under specific conditions,normal,Medium,synthetic_severity,2024-12-03T15:03:27.068372,2025-03-02T15:03:27.068372
synthetic#243,cosmetic styling inconsistency,cosmetic styling inconsistency,minor,Low,synthetic_severity,2025-04-01T15:03:27.068395,2025-04-16T15:03:27.068395
synthetic#244,warning message displayed incorrectly,warning message displayed incorrectly,normal,Medium,synthetic_severity,2024-02-12T15:03:27.068416,2024-02-20T15:03:27.068416
synthetic#245,unexpected behavior under specific conditions,unexpected behavior under specific conditions,normal,Medium,synthetic_severity,2025-02-28T15:03:27.068434,2025-04-27T15:03:27.068434
synthetic#246,module fails validation test,module fails validation test,normal,Medium,synthetic_severity,2023-12-21T15:03:27.068445,2023-12-27T15:03:27.068445
synthetic#247,typo in documentation,typo in documentation,minor,Low,synthetic_severity,2023-10-22T15:03:27.068455,2023-11-26T15:03:27.068455
synthetic#248,partial regression observed after update,partial regression observed after update,normal,Medium,synthetic_severity,2025-11-22T15:03:27.068466,2026-01-26T15:03:27.068466
synthetic#249,fails to connect intermittently,fails to connect intermittently,normal,Medium,synthetic_severity,2025-07-16T15:03:27.068478,2025-09-07T15:03:27.068478
synthetic#250,warning message displayed incorrectly,warning message displayed incorrectly,normal,Medium,synthetic_severity,2025-10-29T15:03:27.068498,2025-12-03T15:03:27.068498
synthetic#251,performance slowdown noticed,performance slowdown noticed,normal,Medium,synthetic_severity,2022-11-19T15:03:27.068519,2022-11-29T15:03:27.068519
synthetic#252,incorrect output produced in edge cases,incorrect output produced in edge cases,normal,Medium,synthetic_severity,2025-08-29T15:03:27.068539,2025-10-23T15:03:27.068539
synthetic#253,unexpected behavior under specific conditions,unexpected behavior under specific conditions,normal,Medium,synthetic_severity,2025-10-27T15:03:27.068561,2025-11-21T15:03:27.068561
synthetic#254,warning message displayed incorrectly,warning message displayed incorrectly,normal,Medium,synthetic_severity,2024-12-16T15:03:27.068580,2024-12-22T15:03:27.068580
synthetic#255,inconsistent results returned from api call,inconsistent results returned from api call,normal,Medium,synthetic_severity,2025-06-21T15:03:27.068597,2025-07-10T15:03:27.068597
synthetic#256,blocking production deployment,blocking production deployment,major,High,synthetic_severity,2025-01-13T15:03:27.068637,2025-03-09T15:03:27.068637
synthetic#257,fails to connect intermittently,fails to connect intermittently,normal,Medium,synthetic_severity,2025-03-15T15:03:27.068659,2025-05-09T15:03:27.068659
synthetic#258,fails to connect intermittently,fails to connect intermittently,normal,Medium,synthetic_severity,2025-05-07T15:03:27.068707,2025-07-30T15:03:27.068707
synthetic#259,network failure causing cluster downtime,network failure causing cluster downtime,critical,High,synthetic_severity,2024-02-07T15:03:27.068720,2024-02-17T15:03:27.068720
synthetic#260,fails to connect intermittently,fails to connect intermittently,normal,Medium,synthetic_severity,2024-05-10T15:03:27.068737,2024-06-07T15:03:27.068737
